hour_encoded,AirTemp (C),RH (%),WindSpeed (m/s),DiffuseRadiation(W/m2),DirectRadiation(W/m2),DayType
-0.8660254037844385,-3.216666666666667,74.91666666666667,2.1500000000000004,40.5,0.0,1.0
-0.9659258262890683,-3.3000000000000003,74.08333333333333,1.9,4.999999999999999,0.0,1.0
-1.0,-3.3000000000000003,70.83333333333333,1.4333333333333336,0.0,0.0,1.0
-0.9659258262890684,-3.5916666666666663,68.83333333333333,1.9166666666666667,0.0,0.0,1.0
-0.8660254037844386,-3.8,68.0,2.5,0.0,0.0,1.0
-0.7071067811865477,-4.325,70.91666666666667,2.1500000000000004,0.0,0.0,1.0
-0.5000000000000004,-4.933333333333334,73.58333333333333,1.9,0.0,0.0,1.0
-0.2588190451025207,-5.45,75.16666666666667,2.25,0.0,0.0,1.0
0.0,-6.108333333333334,78.33333333333333,1.0416666666666667,0.0,0.0,1.0
0.25881904510252074,-6.166666666666667,78.83333333333333,0.6416666666666667,0.0,0.0,1.0
0.49999999999999994,-6.233333333333333,80.33333333333333,0.4583333333333333,0.0,0.0,1.0
0.7071067811865476,-6.4,83.75,0.9916666666666668,0.0,0.0,1.0
0.8660254037844386,-6.2250000000000005,83.83333333333333,0.7083333333333335,0.0,0.0,1.0
0.9659258262890683,-5.808333333333333,84.16666666666667,1.1083333333333334,0.0,0.0,1.0
1.0,-5.658333333333332,87.33333333333333,1.7833333333333332,0.0,0.0,1.0
0.9659258262890683,-5.816666666666666,90.75,2.1666666666666665,0.0,0.0,1.0
0.8660254037844387,-5.783333333333334,92.58333333333331,2.1500000000000004,5.611111111111111,2.138888888888889,1.0
0.7071067811865476,-5.466666666666666,93.0,2.6,42.16666666666666,10.583333333333334,1.0
0.49999999999999994,-4.775,92.41666666666669,3.391666666666667,83.33333333333333,41.99999999999999,1.0
0.258819045102521,-4.166666666666667,90.83333333333331,4.591666666666667,133.41666666666666,200.5833333333333,1.0
1.2246467991473532e-16,-3.825,88.83333333333333,4.658333333333333,155.08333333333334,155.5,1.0
-0.25881904510252035,-3.466666666666667,87.41666666666667,4.2,142.91666666666666,345.4166666666667,1.0
-0.5000000000000001,-3.3000000000000003,87.0,3.5583333333333336,108.33333333333331,423.5,1.0
-0.7071067811865475,-3.4166666666666665,86.41666666666667,3.1,72.16666666666667,450.4166666666667,1.0
-0.8660254037844385,-3.675,86.58333333333333,2.75,46.583333333333336,312.4166666666667,1.0
-0.9659258262890683,-3.975,86.41666666666667,2.85,5.666666666666667,30.333333333333325,1.0
-1.0,-4.333333333333333,87.75,2.4000000000000004,0.0,0.0,1.0
-0.9659258262890684,-4.791666666666667,89.0,1.7833333333333332,0.0,0.0,1.0
-0.8660254037844386,-5.291666666666667,90.75,0.7083333333333335,0.0,0.0,1.0
-0.7071067811865477,-5.15,90.83333333333331,0.9916666666666668,0.0,0.0,1.0
-0.5000000000000004,-5.016666666666667,91.16666666666669,0.7083333333333335,0.0,0.0,1.0
-0.2588190451025207,-5.566666666666666,93.16666666666669,0.6416666666666667,0.0,0.0,1.0
0.0,-5.433333333333334,93.41666666666669,0.4583333333333333,0.0,0.0,1.0
0.25881904510252074,-5.333333333333333,94.16666666666669,0.0,0.0,0.0,1.0
0.49999999999999994,-5.441666666666667,95.0,0.6416666666666667,0.0,0.0,1.0
0.7071067811865476,-4.758333333333334,94.41666666666669,2.2666666666666666,0.0,0.0,1.0
0.8660254037844386,-4.241666666666666,92.83333333333331,4.558333333333334,0.0,0.0,1.0
0.9659258262890683,-4.55,87.33333333333333,6.533333333333332,0.0,0.0,1.0
1.0,-5.383333333333333,81.66666666666667,6.091666666666666,0.0,0.0,1.0
0.9659258262890683,-5.683333333333334,76.5,6.116666666666667,0.0,0.0,1.0
0.8660254037844387,-5.891666666666666,74.58333333333333,6.058333333333334,5.472222222222221,36.86111111111111,1.0
0.7071067811865476,-6.45,76.16666666666667,6.883333333333333,35.916666666666664,315.9166666666667,1.0
0.49999999999999994,-6.816666666666667,76.41666666666667,8.441666666666666,45.66666666666666,686.0833333333334,1.0
0.258819045102521,-6.958333333333333,74.83333333333333,8.549999999999999,55.91666666666666,791.5,1.0
1.2246467991473532e-16,-6.4750000000000005,73.41666666666667,7.016666666666668,60.16666666666666,773.9166666666666,1.0
-0.25881904510252035,-5.925,70.66666666666667,6.741666666666667,71.08333333333333,743.9166666666666,1.0
-0.5000000000000001,-5.391666666666667,66.08333333333333,6.558333333333334,55.0,805.1666666666666,1.0
-0.7071067811865475,-4.983333333333333,61.66666666666666,6.1000000000000005,40.16666666666666,768.5833333333334,1.0
-0.8660254037844385,-5.191666666666666,59.41666666666666,5.808333333333333,28.416666666666668,572.0,1.0
-0.9659258262890683,-5.808333333333334,59.583333333333336,5.075,3.25,57.91666666666666,1.0
-1.0,-6.391666666666666,60.583333333333336,3.766666666666668,0.0,0.0,1.0
-0.9659258262890684,-7.183333333333333,61.583333333333336,3.1,0.0,0.0,1.0
-0.8660254037844386,-7.716666666666666,63.75,2.283333333333333,0.0,0.0,1.0
-0.7071067811865477,-7.799999999999998,66.75,1.8166666666666669,0.0,0.0,1.0
-0.5000000000000004,-8.441666666666666,69.75,2.6,0.0,0.0,1.0
-0.2588190451025207,-9.075,77.41666666666667,2.75,0.0,0.0,1.0
0.0,-9.491666666666667,83.16666666666667,2.85,0.0,0.0,1.0
0.25881904510252074,-9.525,82.25,4.033333333333333,0.0,0.0,1.0
0.49999999999999994,-10.1,84.5,3.0666666666666664,0.0,0.0,1.0
0.7071067811865476,-10.541666666666666,85.83333333333333,1.7833333333333332,0.0,0.0,1.0
0.8660254037844386,-10.558333333333335,84.41666666666667,1.8166666666666669,0.0,0.0,1.0
0.9659258262890683,-10.658333333333331,85.16666666666667,2.25,0.0,0.0,1.0
1.0,-10.7,85.41666666666667,1.6833333333333336,0.0,0.0,1.0
0.9659258262890683,-10.7,84.41666666666667,1.1,0.0,0.0,1.0
0.8660254037844387,-10.408333333333331,85.75,1.45,6.027777777777778,5.75,1.0
0.7071067811865476,-9.558333333333334,87.58333333333333,2.1666666666666665,47.25,63.91666666666666,1.0
0.49999999999999994,-8.4,86.25,2.1500000000000004,96.16666666666669,165.25,1.0
0.258819045102521,-7.433333333333334,85.0,1.9,133.58333333333334,63.583333333333336,1.0
1.2246467991473532e-16,-6.516666666666667,86.75,1.9,155.08333333333334,28.916666666666668,1.0
-0.25881904510252035,-5.575,88.58333333333333,1.9,159.66666666666666,82.66666666666667,1.0
-0.5000000000000001,-4.675,86.08333333333333,3.533333333333333,144.91666666666666,206.3333333333333,1.0
-0.7071067811865475,-4.241666666666666,80.5,3.766666666666668,105.0,240.75,1.0
-0.8660254037844385,-4.433333333333334,73.91666666666667,2.75,57.41666666666666,297.75000000000006,1.0
-0.9659258262890683,-6.758333333333333,77.41666666666667,2.5,5.833333333333332,33.416666666666664,1.0
-1.0,-7.483333333333334,81.41666666666667,2.1500000000000004,0.0,0.0,1.0
-0.9659258262890684,-8.941666666666668,81.58333333333333,2.6,0.0,0.0,1.0
-0.8660254037844386,-9.583333333333334,83.75,3.1,0.0,0.0,1.0
-0.7071067811865477,-9.7,85.58333333333333,3.391666666666667,0.0,0.0,1.0
-0.5000000000000004,-9.966666666666669,86.58333333333333,3.95,0.0,0.0,1.0
-0.2588190451025207,-9.8,88.75,4.2,0.0,0.0,1.0
0.0,-9.625,91.16666666666669,4.841666666666667,0.0,0.0,1.0
0.25881904510252074,-9.383333333333333,92.0,4.95,0.0,0.0,0.5
0.49999999999999994,-8.950000000000001,87.91666666666667,5.2250000000000005,0.0,0.0,0.5
0.7071067811865476,-8.466666666666667,83.83333333333333,5.6000000000000005,0.0,0.0,0.5
0.8660254037844386,-8.358333333333334,84.16666666666667,5.891666666666666,0.0,0.0,0.5
0.9659258262890683,-8.108333333333333,85.0,6.45,0.0,0.0,0.5
1.0,-7.841666666666666,86.16666666666667,6.991666666666667,0.0,0.0,0.5
0.9659258262890683,-7.858333333333333,87.58333333333333,7.55,0.0,0.0,0.5
0.8660254037844387,-7.841666666666666,88.0,8.441666666666666,5.75,12.555555555555555,0.5
0.7071067811865476,-7.625,88.0,8.549999999999999,44.25,103.33333333333331,0.5
0.49999999999999994,-7.15,88.0,8.825000000000001,82.91666666666667,252.66666666666663,0.5
0.258819045102521,-6.608333333333333,86.83333333333333,9.025,100.66666666666669,442.4166666666667,0.5
1.2246467991473532e-16,-6.166666666666667,86.0,8.549999999999999,131.25,371.1666666666667,0.5
-0.25881904510252035,-5.825,86.0,8.299999999999999,131.75,402.5833333333333,0.5
-0.5000000000000001,-5.583333333333333,83.66666666666667,8.299999999999999,109.33333333333331,493.5833333333333,0.5
-0.7071067811865475,-5.5,83.16666666666667,7.366666666666668,92.58333333333331,244.5,0.5
-0.8660254037844385,-5.616666666666667,85.16666666666667,6.058333333333334,28.75,22.0,0.5
-0.9659258262890683,-5.933333333333334,87.75,5.425,3.8333333333333335,0.0,0.5
-1.0,-6.1000000000000005,89.0,5.766666666666666,0.0,0.0,0.5
-0.9659258262890684,-6.275000000000001,89.0,5.633333333333333,0.0,0.0,0.5
-0.8660254037844386,-6.283333333333334,88.41666666666667,4.658333333333333,0.0,0.0,0.5
-0.7071067811865477,-6.375,88.58333333333333,3.85,0.0,0.0,0.5
-0.5000000000000004,-6.616666666666667,88.41666666666667,2.6083333333333334,0.0,0.0,0.5
-0.2588190451025207,-6.875,88.58333333333333,2.6,0.0,0.0,0.5
0.0,-7.291666666666667,89.0,3.1,0.0,0.0,0.5
0.25881904510252074,-7.616666666666667,89.0,3.1,0.0,0.0,0.0
0.49999999999999994,-7.991666666666667,89.0,4.383333333333334,0.0,0.0,0.0
0.7071067811865476,-8.025,88.41666666666667,4.658333333333333,0.0,0.0,0.0
0.8660254037844386,-8.075000000000001,87.41666666666667,4.2,0.0,0.0,0.0
0.9659258262890683,-7.966666666666666,87.0,3.85,0.0,0.0,0.0
1.0,-7.799999999999998,88.16666666666667,2.6083333333333334,0.0,0.0,0.0
0.9659258262890683,-7.741666666666667,88.41666666666667,2.6,0.0,0.0,0.0
0.8660254037844387,-7.758333333333333,88.0,4.383333333333334,4.499999999999999,0.1944444444444444,0.0
0.7071067811865476,-7.741666666666667,87.41666666666667,4.95,38.0,1.583333333333333,0.0
0.49999999999999994,-7.524999999999999,85.25,5.2250000000000005,91.58333333333331,14.916666666666666,0.0
0.258819045102521,-7.225,85.16666666666667,5.425,136.16666666666666,41.16666666666666,0.0
1.2246467991473532e-16,-6.866666666666667,86.58333333333333,4.95,154.5,43.41666666666666,0.0
-0.25881904510252035,-6.3500000000000005,85.25,4.058333333333334,165.83333333333334,153.08333333333334,0.0
-0.5000000000000001,-5.925,85.16666666666667,2.958333333333333,136.5,260.1666666666667,0.0
-0.7071067811865475,-5.566666666666666,87.75,2.85,111.83333333333331,179.66666666666666,0.0
-0.8660254037844385,-5.2250000000000005,89.58333333333333,2.75,58.41666666666666,105.33333333333331,0.0
-0.9659258262890683,-5.333333333333333,91.75,2.85,8.166666666666666,29.916666666666668,0.0
-1.0,-5.616666666666667,90.66666666666669,3.741666666666666,0.0,0.0,0.0
-0.9659258262890684,-5.933333333333334,90.75,3.5583333333333336,0.0,0.0,0.0
-0.8660254037844386,-6.683333333333334,92.58333333333331,3.391666666666667,0.0,0.0,0.0
-0.7071067811865477,-8.325000000000001,93.58333333333331,3.6,0.0,0.0,0.0
-0.5000000000000004,-9.55,92.25,3.6,0.0,0.0,0.0
-0.2588190451025207,-9.45,92.16666666666669,2.958333333333333,0.0,0.0,0.0
0.0,-9.025,92.41666666666669,3.141666666666667,0.0,0.0,0.0
0.25881904510252074,-9.308333333333334,91.41666666666669,3.3083333333333336,0.0,0.0,1.0
0.49999999999999994,-9.658333333333331,91.0,3.741666666666666,0.0,0.0,1.0
0.7071067811865476,-9.7,91.0,4.491666666666666,0.0,0.0,1.0
0.8660254037844386,-9.7,91.58333333333331,5.2250000000000005,0.0,0.0,1.0
0.9659258262890683,-9.291666666666666,91.41666666666669,5.6000000000000005,0.0,0.0,1.0
1.0,-9.0,89.25,5.891666666666666,0.0,0.0,1.0
0.9659258262890683,-8.708333333333334,86.25,5.808333333333333,0.0,0.0,1.0
0.8660254037844387,-8.383333333333333,85.0,6.883333333333333,7.694444444444444,27.694444444444443,1.0
0.7071067811865476,-8.241666666666667,85.58333333333333,7.45,55.75,171.91666666666666,1.0
0.49999999999999994,-8.316666666666666,83.66666666666667,7.841666666666666,93.41666666666669,197.5,1.0
0.258819045102521,-7.933333333333334,80.83333333333333,8.008333333333333,128.58333333333334,374.5,1.0
1.2246467991473532e-16,-7.541666666666667,77.08333333333333,7.45,165.33333333333334,157.75,1.0
-0.25881904510252035,-7.85,76.75,9.008333333333333,165.0,219.5833333333333,1.0
-0.5000000000000001,-8.391666666666667,76.25,11.233333333333334,119.41666666666669,536.25,1.0
-0.7071067811865475,-8.366666666666667,71.5,10.15,75.91666666666667,591.3333333333334,1.0
-0.8660254037844385,-8.608333333333333,67.83333333333333,9.366666666666667,46.66666666666666,325.5833333333333,1.0
-0.9659258262890683,-8.666666666666666,66.41666666666667,9.233333333333333,7.666666666666667,65.58333333333333,1.0
-1.0,-8.266666666666667,66.0,9.075,0.0,0.0,1.0
-0.9659258262890684,-7.925,67.75,9.491666666666667,0.0,0.0,1.0
-0.8660254037844386,-7.741666666666667,69.58333333333333,11.158333333333331,0.0,0.0,1.0
-0.7071067811865477,-8.050000000000002,75.25,9.283333333333331,0.0,0.0,1.0
-0.5000000000000004,-8.825000000000001,77.83333333333333,7.841666666666666,0.0,0.0,1.0
-0.2588190451025207,-9.608333333333333,79.33333333333333,8.008333333333333,0.0,0.0,1.0
0.0,-10.133333333333333,81.0,6.808333333333334,0.0,0.0,1.0
0.25881904510252074,-10.358333333333334,80.41666666666667,6.45,0.0,0.0,1.0
0.49999999999999994,-10.633333333333336,78.83333333333333,6.058333333333334,0.0,0.0,1.0
0.7071067811865476,-10.858333333333334,77.41666666666667,6.883333333333333,0.0,0.0,1.0
0.8660254037844386,-11.075,75.25,5.991666666666667,0.0,0.0,1.0
0.9659258262890683,-11.083333333333334,73.41666666666667,4.408333333333333,0.0,0.0,1.0
1.0,-11.058333333333332,73.58333333333333,5.308333333333334,0.0,0.0,1.0
0.9659258262890683,-11.041666666666666,74.58333333333333,5.808333333333333,0.0,0.0,1.0
0.8660254037844387,-11.408333333333331,75.0,6.241666666666667,6.583333333333333,26.72222222222221,1.0
0.7071067811865476,-11.35,75.0,6.3500000000000005,48.583333333333336,189.5,1.0
0.49999999999999994,-10.866666666666667,73.83333333333333,5.808333333333333,91.83333333333331,249.0,1.0
0.258819045102521,-10.816666666666668,71.83333333333333,6.533333333333332,149.83333333333331,158.25,1.0
1.2246467991473532e-16,-10.55,71.58333333333333,6.558333333333334,180.16666666666663,128.58333333333334,1.0
-0.25881904510252035,-10.066666666666668,70.83333333333333,6.45,183.25,124.58333333333331,1.0
-0.5000000000000001,-9.316666666666666,69.41666666666667,7.341666666666666,159.66666666666666,140.0,1.0
-0.7071067811865475,-8.841666666666667,67.83333333333333,6.808333333333334,107.16666666666669,231.91666666666663,1.0
-0.8660254037844385,-8.625,67.0,4.641666666666667,49.0,317.0,1.0
-0.9659258262890683,-8.675000000000002,68.16666666666667,3.6,7.583333333333332,69.5,1.0
-1.0,-8.508333333333333,69.0,3.6,0.0,0.0,1.0
-0.9659258262890684,-8.125,70.75,4.241666666666666,0.0,0.0,1.0
-0.8660254037844386,-7.825,74.33333333333333,3.4166666666666665,0.0,0.0,1.0
-0.7071067811865477,-7.583333333333333,74.25,4.308333333333334,0.0,0.0,1.0
-0.5000000000000004,-7.733333333333334,73.0,5.6000000000000005,0.0,0.0,1.0
-0.2588190451025207,-8.25,74.75,5.075,0.0,0.0,1.0
0.0,-9.025,77.75,3.766666666666668,0.0,0.0,1.0
0.25881904510252074,-9.516666666666667,79.0,3.391666666666667,0.0,0.0,1.0
0.49999999999999994,-9.891666666666667,80.16666666666667,4.241666666666666,0.0,0.0,1.0
0.7071067811865476,-10.566666666666666,82.75,3.0666666666666664,0.0,0.0,1.0
0.8660254037844386,-11.6,85.16666666666667,2.25,0.0,0.0,1.0
0.9659258262890683,-11.866666666666667,86.58333333333333,2.5,0.0,0.0,1.0
1.0,-11.7,87.0,2.5,0.0,0.0,1.0
0.9659258262890683,-11.641666666666666,88.16666666666667,2.5,0.0,0.0,1.0
0.8660254037844387,-10.783333333333331,86.08333333333333,2.1500000000000004,7.416666666666667,26.30555555555556,1.0
0.7071067811865476,-10.083333333333334,82.25,2.6,54.75,166.91666666666666,1.0
0.49999999999999994,-9.883333333333333,81.0,2.75,98.66666666666669,143.91666666666669,1.0
0.258819045102521,-9.858333333333334,80.41666666666667,2.85,143.75,78.08333333333333,1.0
1.2246467991473532e-16,-9.783333333333331,79.41666666666667,3.1,170.25000000000003,66.58333333333333,1.0
-0.25881904510252035,-9.525,77.25,2.283333333333333,171.83333333333334,61.41666666666666,1.0
-0.5000000000000001,-8.991666666666667,74.25,2.5166666666666666,149.75,65.16666666666667,1.0
-0.7071067811865475,-8.408333333333331,71.83333333333333,3.1,115.41666666666669,97.5,1.0
-0.8660254037844385,-8.083333333333334,69.25,2.4000000000000004,61.91666666666666,69.58333333333333,1.0
-0.9659258262890683,-8.174999999999999,69.75,2.6,9.333333333333332,24.25,1.0
-1.0,-8.708333333333334,72.16666666666667,2.4000000000000004,0.0,0.0,1.0
-0.9659258262890684,-9.175000000000002,73.58333333333333,1.7833333333333332,0.0,0.0,1.0
-0.8660254037844386,-9.3,72.83333333333333,2.8083333333333336,0.0,0.0,1.0
-0.7071067811865477,-9.475,73.16666666666667,3.3083333333333336,0.0,0.0,1.0
-0.5000000000000004,-9.6,76.33333333333333,3.391666666666667,0.0,0.0,1.0
-0.2588190451025207,-9.541666666666666,78.58333333333333,3.95,0.0,0.0,1.0
0.0,-9.383333333333333,77.83333333333333,4.841666666666667,0.0,0.0,1.0
0.25881904510252074,-9.066666666666668,75.83333333333333,4.658333333333333,0.0,0.0,1.0
0.49999999999999994,-9.191666666666666,80.25,3.208333333333333,0.0,0.0,1.0
0.7071067811865476,-9.458333333333334,85.16666666666667,3.783333333333333,0.0,0.0,1.0
0.8660254037844386,-9.325,84.83333333333333,4.7,0.0,0.0,1.0
0.9659258262890683,-8.966666666666667,82.25,4.408333333333333,0.0,0.0,1.0
1.0,-8.391666666666667,78.66666666666667,3.5583333333333336,0.0,0.0,1.0
0.9659258262890683,-8.041666666666666,77.58333333333333,3.741666666666666,0.0,0.0,1.0
0.8660254037844387,-8.0,77.41666666666667,5.016666666666667,1.6388888888888886,0.1944444444444444,1.0
0.7071067811865476,-7.941666666666666,77.0,5.891666666666666,12.416666666666666,0.0833333333333333,1.0
0.49999999999999994,-7.958333333333333,75.83333333333333,7.383333333333333,47.333333333333336,2.333333333333333,1.0
0.258819045102521,-8.0,73.83333333333333,7.658333333333334,130.0,15.666666666666666,1.0
1.2246467991473532e-16,-7.941666666666666,71.25,8.366666666666667,169.91666666666666,30.25,1.0
-0.25881904510252035,-8.075000000000001,68.83333333333333,8.674999999999999,170.08333333333334,59.833333333333336,1.0
-0.5000000000000001,-7.908333333333334,67.41666666666667,7.366666666666668,157.58333333333334,163.91666666666666,1.0
-0.7071067811865475,-7.466666666666666,63.5,7.983333333333334,115.33333333333331,159.75,1.0
-0.8660254037844385,-7.066666666666666,59.833333333333336,7.908333333333335,57.75,238.5,1.0
-0.9659258262890683,-7.016666666666667,60.75,7.55,9.666666666666666,58.75,1.0
-1.0,-7.1000000000000005,60.25,8.441666666666666,0.0,0.0,1.0
-0.9659258262890684,-7.45,60.75,8.549999999999999,0.0,0.0,1.0
-0.8660254037844386,-7.875,65.5,8.825000000000001,0.0,0.0,1.0
-0.7071067811865477,-8.116666666666667,68.0,9.2,0.0,0.0,1.0
-0.5000000000000004,-8.783333333333333,68.58333333333333,9.2,0.0,0.0,1.0
-0.2588190451025207,-9.491666666666667,69.58333333333333,9.841666666666669,0.0,0.0,1.0
0.0,-9.641666666666667,69.41666666666667,9.95,0.0,0.0,1.0
0.25881904510252074,-9.483333333333333,69.0,8.241666666666667,0.0,0.0,1.0
0.49999999999999994,-9.283333333333331,69.0,7.55,0.0,0.0,1.0
0.7071067811865476,-9.141666666666667,70.16666666666667,7.45,0.0,0.0,1.0
0.8660254037844386,-9.216666666666669,70.41666666666667,6.266666666666667,0.0,0.0,1.0
0.9659258262890683,-9.475,70.0,5.6000000000000005,0.0,0.0,1.0
1.0,-9.658333333333331,70.0,6.883333333333333,0.0,0.0,1.0
0.9659258262890683,-9.816666666666666,70.0,8.441666666666666,0.0,0.0,1.0
0.8660254037844387,-10.075,72.33333333333333,8.258333333333333,6.777777777777778,24.97222222222221,1.0
0.7071067811865476,-10.258333333333333,72.83333333333333,8.441666666666666,49.5,170.58333333333334,1.0
0.49999999999999994,-10.125,71.41666666666667,7.616666666666668,94.75,196.5833333333333,1.0
0.258819045102521,-10.175000000000002,68.08333333333333,6.058333333333334,145.33333333333334,85.66666666666667,1.0
1.2246467991473532e-16,-10.183333333333334,65.41666666666667,6.241666666666667,173.33333333333334,68.66666666666667,1.0
-0.25881904510252035,-10.041666666666666,65.58333333333333,6.058333333333334,176.41666666666666,67.75,1.0
-0.5000000000000001,-9.708333333333334,67.16666666666667,5.425,155.25000000000003,60.583333333333336,1.0
-0.7071067811865475,-9.5,68.0,5.4750000000000005,112.16666666666669,61.333333333333336,1.0
-0.8660254037844385,-9.15,65.66666666666667,5.891666666666666,61.25,99.66666666666669,1.0
-0.9659258262890683,-9.016666666666667,65.75,4.991666666666666,10.5,38.083333333333336,1.0
-1.0,-9.333333333333334,68.75,3.5583333333333336,0.0,0.0,1.0
-0.9659258262890684,-9.441666666666666,70.0,3.1,0.0,0.0,1.0
-0.8660254037844386,-9.283333333333331,70.58333333333333,2.4000000000000004,0.0,0.0,1.0
-0.7071067811865477,-9.2,71.58333333333333,1.9,0.0,0.0,1.0
-0.5000000000000004,-8.85,69.66666666666667,2.6,0.0,0.0,1.0
-0.2588190451025207,-8.483333333333333,66.25,3.391666666666667,0.0,0.0,1.0
