Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1188963,-,-,-,45.41,-75.7,-5,69,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2006,1,1,0,30,0,0,0,-17.3,-15.200000000000001,1004,83.86,64,0.5,0.8
2006,1,1,1,30,0,0,0,-17.6,-15.5,1005,83.7,64,0.5,0.8
2006,1,1,2,30,0,0,0,-18.1,-16.1,1005,84.68,65,0.5,0.8
2006,1,1,3,30,0,0,0,-18.900000000000002,-16.900000000000002,1006,84.34,64,0.6000000000000001,0.8
2006,1,1,4,30,0,0,0,-19.700000000000003,-17.7,1006,84.21000000000001,66,0.7000000000000001,0.8
2006,1,1,5,30,0,0,0,-20.700000000000003,-18.400000000000002,1007,82.39,76,0.8,0.8
2006,1,1,6,30,0,0,0,-21,-18.5,1008,80.34,84,0.7000000000000001,0.8
2006,1,1,7,30,0,0,0,-20.900000000000002,-17.8,1008,76.9,87,0.6000000000000001,0.8
2006,1,1,8,30,79,37,45,-19.700000000000003,-15.8,1009,72.11,87,0.5,0.8
2006,1,1,9,30,567,71,199,-16.5,-13.600000000000001,1009,78.53,91,0.5,0.8
2006,1,1,10,30,0,54,54,-14.8,-12.3,1010,81.31,95,0.4,0.8
2006,1,1,11,30,0,78,78,-13.8,-11.600000000000001,1009,83.41,99,0.30000000000000004,0.8
2006,1,1,12,30,0,122,122,-13.200000000000001,-11.200000000000001,1009,84.98,108,0.30000000000000004,0.8
2006,1,1,13,30,190,132,195,-12.9,-11,1010,85.91,120,0.30000000000000004,0.8
2006,1,1,14,30,0,58,58,-12.8,-11.100000000000001,1010,87.23,133,0.2,0.8
2006,1,1,15,30,0,20,20,-13.100000000000001,-11.700000000000001,1010,89.49,141,0.30000000000000004,0.8
2006,1,1,16,30,0,0,0,-14.200000000000001,-12.600000000000001,1011,88.12,152,0.6000000000000001,0.8
2006,1,1,17,30,0,0,0,-14.9,-13,1012,85.56,170,0.7000000000000001,0.8
2006,1,1,18,30,0,0,0,-15,-13.100000000000001,1012,85.46000000000001,180,0.8,0.8
2006,1,1,19,30,0,0,0,-14.8,-12.9,1012,85.39,192,0.7000000000000001,0.8
2006,1,1,20,30,0,0,0,-14.600000000000001,-12.9,1012,87.13,208,0.6000000000000001,0.8
2006,1,1,21,30,0,0,0,-14.600000000000001,-12.9,1013,86.87,214,0.6000000000000001,0.8
2006,1,1,22,30,0,0,0,-14.5,-12.700000000000001,1013,86.56,191,0.5,0.8
2006,1,1,23,30,0,0,0,-14.3,-12.700000000000001,1013,87.9,197,0.4,0.8
2006,1,2,0,30,0,0,0,-14.200000000000001,-12.600000000000001,1013,87.47,236,0.5,0.8
2006,1,2,1,30,0,0,0,-14.200000000000001,-12.600000000000001,1014,87.93,260,0.8,0.8
2006,1,2,2,30,0,0,0,-14.3,-12.600000000000001,1014,87.14,276,0.9,0.8
2006,1,2,3,30,0,0,0,-14.200000000000001,-12.600000000000001,1014,87.49,289,1,0.8
2006,1,2,4,30,0,0,0,-14.100000000000001,-12.5,1014,87.54,307,0.9,0.8
2006,1,2,5,30,0,0,0,-13.8,-12.700000000000001,1014,91.18,162,0.9,0.8
2006,1,2,6,30,0,0,0,-14.100000000000001,-13.4,1014,94.07000000000001,12,1,0.8
2006,1,2,7,30,0,0,0,-15,-14.3,1015,94.22,25,0.9,0.8
2006,1,2,8,30,373,40,78,-16.3,-13.4,1015,78.85000000000001,36,0.7000000000000001,0.8
2006,1,2,9,30,15,82,85,-13.8,-11.200000000000001,1016,80.81,42,0.6000000000000001,0.8
2006,1,2,10,30,44,123,137,-11.8,-9.5,1016,83.08,44,0.5,0.8
2006,1,2,11,30,56,147,167,-10.3,-8,1015,83.67,51,0.4,0.8
2006,1,2,12,30,16,136,142,-8.6,-6.800000000000001,1015,87.04,61,0.5,0.8
2006,1,2,13,30,0,106,106,-7.5,-6.1000000000000005,1014,89.85000000000001,66,0.6000000000000001,0.8
2006,1,2,14,30,0,75,75,-7,-6.2,1014,93.74,67,0.5,0.8
2006,1,2,15,30,0,31,31,-7.7,-7.6000000000000005,1014,99.61,67,0.4,0.8
2006,1,2,16,30,0,0,0,-10.100000000000001,-9.200000000000001,1015,93.18,64,0.5,0.8
2006,1,2,17,30,0,0,0,-11.200000000000001,-9.3,1015,86.02,64,0.7000000000000001,0.8
2006,1,2,18,30,0,0,0,-10.4,-8.9,1015,89.15,66,0.8,0.8
2006,1,2,19,30,0,0,0,-9.9,-8.6,1014,90.4,71,0.8,0.8
2006,1,2,20,30,0,0,0,-10.3,-9.1,1014,90.69,68,0.7000000000000001,0.8
2006,1,2,21,30,0,0,0,-11,-9.700000000000001,1014,90.21000000000001,65,0.7000000000000001,0.8
2006,1,2,22,30,0,0,0,-11.600000000000001,-9.9,1014,87.11,64,0.8,0.8
2006,1,2,23,30,0,0,0,-11.4,-9.600000000000001,1013,86.94,65,0.9,0.8
2006,1,3,0,30,0,0,0,-10.9,-9.4,1013,88.74,65,0.9,0.8
2006,1,3,1,30,0,0,0,-10.9,-9.5,1013,89.28,65,0.9,0.8
2006,1,3,2,30,0,0,0,-11,-9.5,1012,88.57000000000001,62,0.9,0.8
2006,1,3,3,30,0,0,0,-11.100000000000001,-9.600000000000001,1012,88.61,61,0.8,0.8
2006,1,3,4,30,0,0,0,-11.3,-9.9,1012,89.60000000000001,60,0.7000000000000001,0.8
2006,1,3,5,30,0,0,0,-11.8,-10.600000000000001,1012,90.98,59,0.6000000000000001,0.8
2006,1,3,6,30,0,0,0,-12.9,-11.600000000000001,1012,89.91,63,0.6000000000000001,0.8
2006,1,3,7,30,0,0,0,-13.9,-12.100000000000001,1013,86.28,69,0.6000000000000001,0.8
2006,1,3,8,30,478,35,85,-13.8,-11,1013,79.74,71,0.7000000000000001,0.8
2006,1,3,9,30,713,58,218,-11.700000000000001,-9.1,1013,81.48,68,0.8,0.8
2006,1,3,10,30,814,70,326,-9.700000000000001,-7.5,1013,84.21000000000001,67,0.9,0.8
2006,1,3,11,30,853,77,387,-8.200000000000001,-6.300000000000001,1012,86.44,69,1,0.8
2006,1,3,12,30,844,78,390,-7,-5.5,1012,89.09,69,0.9,0.8
2006,1,3,13,30,811,74,342,-6.2,-5,1012,90.97,70,0.9,0.8
2006,1,3,14,30,726,63,245,-6,-5,1012,92.81,71,0.8,0.8
2006,1,3,15,30,537,43,116,-6.2,-5.6000000000000005,1012,95.56,71,0.6000000000000001,0.8
2006,1,3,16,30,0,0,0,-7.1000000000000005,-6.300000000000001,1013,93.87,77,0.6000000000000001,0.8
2006,1,3,17,30,0,0,0,-7.9,-6.6000000000000005,1013,90.45,89,0.7000000000000001,0.8
2006,1,3,18,30,0,0,0,-8,-6.7,1013,90.57000000000001,95,0.8,0.8
2006,1,3,19,30,0,0,0,-8.5,-7.6000000000000005,1013,93,105,1,0.8
2006,1,3,20,30,0,0,0,-9.5,-8.4,1013,91.61,104,0.9,0.8
2006,1,3,21,30,0,0,0,-10.200000000000001,-9,1012,91.14,98,0.9,0.8
2006,1,3,22,30,0,0,0,-10.8,-9.600000000000001,1012,90.91,91,0.8,0.8
2006,1,3,23,30,0,0,0,-11.600000000000001,-10.4,1011,91.15,87,0.7000000000000001,0.8
2006,1,4,0,30,0,0,0,-12.5,-11.200000000000001,1011,90.42,86,0.6000000000000001,0.8
2006,1,4,1,30,0,0,0,-13.3,-11.700000000000001,1011,87.61,89,0.6000000000000001,0.8
2006,1,4,2,30,0,0,0,-13.5,-11.700000000000001,1011,86.60000000000001,93,0.6000000000000001,0.8
2006,1,4,3,30,0,0,0,-13.4,-11.5,1010,86.16,96,0.6000000000000001,0.8
2006,1,4,4,30,0,0,0,-13,-11.100000000000001,1010,85.72,99,0.6000000000000001,0.8
2006,1,4,5,30,0,0,0,-12.600000000000001,-10.8,1009,86.59,101,0.6000000000000001,0.8
2006,1,4,6,30,0,0,0,-12.4,-10.700000000000001,1009,87.22,100,0.7000000000000001,0.8
2006,1,4,7,30,0,0,0,-12.3,-10.5,1009,86.32000000000001,99,0.7000000000000001,0.8
2006,1,4,8,30,0,21,21,-12,-9.8,1008,83.81,104,0.8,0.8
2006,1,4,9,30,0,59,59,-10.8,-8.6,1008,84.22,107,0.8,0.8
2006,1,4,10,30,88,129,156,-9.4,-7.5,1006,86.01,104,0.9,0.8
2006,1,4,11,30,118,154,197,-8.4,-6.7,1005,87.58,100,1,0.8
2006,1,4,12,30,0,90,90,-7.800000000000001,-6.300000000000001,1003,89.35000000000001,93,1,0.8
2006,1,4,13,30,0,78,78,-7.6000000000000005,-6.300000000000001,1002,90.83,87,1,0.8
2006,1,4,14,30,0,39,39,-7.6000000000000005,-6.5,1002,91.78,84,1,0.8
2006,1,4,15,30,0,33,33,-7.9,-6.800000000000001,1001,91.88,81,1,0.8
2006,1,4,16,30,0,0,0,-8.200000000000001,-7,1000,90.91,82,1,0.8
2006,1,4,17,30,0,0,0,-8.3,-7,999,90.19,84,1.1,0.8
2006,1,4,18,30,0,0,0,-8.200000000000001,-7,999,90.79,84,1,0.8
2006,1,4,19,30,0,0,0,-8.1,-6.7,998,90.09,84,1,0.8
2006,1,4,20,30,0,0,0,-7.800000000000001,-6.5,997,90.2,82,0.9,0.8
2006,1,4,21,30,0,0,0,-7.7,-6.5,996,91.03,81,0.9,0.8
2006,1,4,22,30,0,0,0,-7.7,-6.5,996,91.49,79,0.8,0.8
2006,1,4,23,30,0,0,0,-7.7,-6.5,995,91.19,77,0.8,0.8
2006,1,5,0,30,0,0,0,-7.7,-6.4,994,90.41,76,0.8,0.8
2006,1,5,1,30,0,0,0,-7.5,-6.300000000000001,994,90.92,76,0.8,0.8
2006,1,5,2,30,0,0,0,-7.300000000000001,-6.1000000000000005,993,90.99,72,0.7000000000000001,0.8
2006,1,5,3,30,0,0,0,-7.2,-5.9,993,90.82000000000001,69,0.7000000000000001,0.8
2006,1,5,4,30,0,0,0,-7,-5.800000000000001,992,91.26,67,0.6000000000000001,0.8
2006,1,5,5,30,0,0,0,-6.800000000000001,-5.5,992,90.74,63,0.6000000000000001,0.8
2006,1,5,6,30,0,0,0,-6.4,-5.2,992,91.17,56,0.6000000000000001,0.8
2006,1,5,7,30,0,0,0,-6.1000000000000005,-5,992,91.66,46,0.6000000000000001,0.8
2006,1,5,8,30,0,31,31,-5.9,-4.7,993,91.41,34,0.6000000000000001,0.8
2006,1,5,9,30,286,80,145,-5.5,-4.2,993,90.76,18,0.6000000000000001,0.8
2006,1,5,10,30,31,122,132,-4.9,-3.5,992,90.10000000000001,181,0.7000000000000001,0.8
2006,1,5,11,30,0,116,116,-4,-2.8000000000000003,992,91.26,347,0.7000000000000001,0.8
2006,1,5,12,30,0,101,101,-3.2,-2.1,992,92.31,337,0.8,0.8
2006,1,5,13,30,4,119,120,-2.5,-1.7000000000000002,993,93.97,327,0.9,0.8
2006,1,5,14,30,0,57,57,-2.2,-1.6,994,95.67,318,0.9,0.8
2006,1,5,15,30,0,16,16,-2.4000000000000004,-1.9000000000000001,995,96.62,313,0.9,0.8
2006,1,5,16,30,0,0,0,-2.9000000000000004,-2.3000000000000003,996,95.57000000000001,312,0.9,0.8
2006,1,5,17,30,0,0,0,-3.3000000000000003,-2.7,997,95.51,313,1,0.8
2006,1,5,18,30,0,0,0,-3.8000000000000003,-2.9000000000000004,997,93.55,314,1,0.8
2006,1,5,19,30,0,0,0,-4.4,-3.8000000000000003,998,95.54,315,1.1,0.8
2006,1,5,20,30,0,0,0,-5.1000000000000005,-4.5,999,95.31,314,1,0.8
2006,1,5,21,30,0,0,0,-5.9,-5.1000000000000005,999,94.09,316,1.1,0.8
2006,1,5,22,30,0,0,0,-6.6000000000000005,-5.7,1000,93.28,321,1.1,0.8
2006,1,5,23,30,0,0,0,-7.300000000000001,-6.300000000000001,1000,92.55,325,1.1,0.8
2006,1,6,0,30,0,0,0,-8,-6.9,1000,91.93,327,1.1,0.8
2006,1,6,1,30,0,0,0,-8.6,-7.4,1001,90.77,328,1.1,0.8
2006,1,6,2,30,0,0,0,-9.200000000000001,-7.9,1002,90.04,329,1.1,0.8
2006,1,6,3,30,0,0,0,-9.8,-8.4,1002,89.93,330,1.1,0.8
2006,1,6,4,30,0,0,0,-10.3,-9,1002,90.04,329,1.1,0.8
2006,1,6,5,30,0,0,0,-11.100000000000001,-9.8,1002,90.24,325,0.9,0.8
2006,1,6,6,30,0,0,0,-12,-10.700000000000001,1003,90.35000000000001,321,0.8,0.8
2006,1,6,7,30,0,0,0,-12.9,-11.3,1003,87.73,321,0.9,0.8
2006,1,6,8,30,39,37,41,-13.4,-11.4,1004,85.01,322,0.9,0.8
2006,1,6,9,30,218,85,135,-13.100000000000001,-10.9,1004,83.89,327,1,0.8
2006,1,6,10,30,0,95,95,-12.700000000000001,-10.4,1003,83.43,331,1.1,0.8
2006,1,6,11,30,886,63,389,-12.200000000000001,-10,1003,83.75,329,1.2000000000000002,0.8
2006,1,6,12,30,892,63,397,-11.8,-9.700000000000001,1003,84.85000000000001,323,1.2000000000000002,0.8
2006,1,6,13,30,35,132,144,-11.600000000000001,-9.700000000000001,1003,86.28,319,1.2000000000000002,0.8
2006,1,6,14,30,85,102,125,-11.600000000000001,-10,1003,87.75,315,1.1,0.8
2006,1,6,15,30,89,53,66,-12.100000000000001,-10.8,1003,90.3,313,0.9,0.8
2006,1,6,16,30,0,0,0,-13.3,-11.9,1003,89.4,313,0.8,0.8
2006,1,6,17,30,0,0,0,-14.600000000000001,-12.9,1003,87.27,314,0.8,0.8
2006,1,6,18,30,0,0,0,-15.4,-13.3,1003,84.13,315,0.8,0.8
2006,1,6,19,30,0,0,0,-16.8,-15.3,1003,88.25,317,0.6000000000000001,0.8
2006,1,6,20,30,0,0,0,-18.2,-16.3,1002,85.25,315,0.6000000000000001,0.8
2006,1,6,21,30,0,0,0,-19,-16.900000000000002,1002,83.99,311,0.6000000000000001,0.8
2006,1,6,22,30,0,0,0,-19.5,-17.400000000000002,1002,83.47,306,0.6000000000000001,0.8
2006,1,6,23,30,0,0,0,-20.1,-17.900000000000002,1002,83.22,302,0.5,0.8
2006,1,7,0,30,0,0,0,-20.5,-18.400000000000002,1002,83.27,297,0.5,0.8
2006,1,7,1,30,0,0,0,-21.3,-19.3,1003,84.2,293,0.5,0.8
2006,1,7,2,30,0,0,0,-22.5,-20.700000000000003,1003,85.66,291,0.5,0.8
2006,1,7,3,30,0,0,0,-24.200000000000003,-22.200000000000003,1003,83.93,292,0.6000000000000001,0.8
2006,1,7,4,30,0,0,0,-25.6,-23.3,1004,81.38,296,0.5,0.8
2006,1,7,5,30,0,0,0,-26.5,-23.900000000000002,1004,79.27,305,0.5,0.8
2006,1,7,6,30,0,0,0,-27,-24.1,1004,77.19,317,0.5,0.8
2006,1,7,7,30,0,0,0,-27,-23.900000000000002,1004,75.31,332,0.5,0.8
2006,1,7,8,30,562,29,88,-26.5,-22.700000000000003,1005,71.21000000000001,342,0.6000000000000001,0.8
2006,1,7,9,30,769,46,223,-24.5,-20.700000000000003,1005,71.29,176,0.4,0.8
2006,1,7,10,30,79,130,156,-22.3,-18.6,1004,72.33,20,0.2,0.8
2006,1,7,11,30,100,156,193,-20,-16.5,1004,74.53,64,0.2,0.8
2006,1,7,12,30,0,29,29,-17.8,-14.8,1004,77.85000000000001,100,0.2,0.8
2006,1,7,13,30,0,115,115,-16.6,-14,1003,80.86,107,0.4,0.8
2006,1,7,14,30,0,67,67,-15.9,-13.700000000000001,1003,83.12,107,0.4,0.8
2006,1,7,15,30,26,53,56,-15.9,-14.200000000000001,1003,86.67,107,0.4,0.8
2006,1,7,16,30,0,0,0,-16.900000000000002,-15,1003,85.56,106,0.4,0.8
2006,1,7,17,30,0,0,0,-17.8,-15.4,1004,82.10000000000001,104,0.4,0.8
2006,1,7,18,30,0,0,0,-17.8,-15.5,1004,82.58,101,0.4,0.8
2006,1,7,19,30,0,0,0,-16.8,-14.200000000000001,1004,80.57000000000001,95,0.7000000000000001,0.8
2006,1,7,20,30,0,0,0,-15.9,-13.600000000000001,1003,82.47,90,0.8,0.8
2006,1,7,21,30,0,0,0,-15.4,-13.200000000000001,1003,83.57000000000001,85,0.9,0.8
2006,1,7,22,30,0,0,0,-15,-12.9,1003,84.41,80,0.9,0.8
2006,1,7,23,30,0,0,0,-14.600000000000001,-12.5,1002,84.37,78,0.8,0.8
2006,1,8,0,30,0,0,0,-14.200000000000001,-12.200000000000001,1003,85,78,0.8,0.8
2006,1,8,1,30,0,0,0,-13.9,-12,1003,85.57000000000001,79,0.8,0.8
2006,1,8,2,30,0,0,0,-13.700000000000001,-11.9,1003,86.23,79,0.7000000000000001,0.8
2006,1,8,3,30,0,0,0,-13.600000000000001,-11.8,1003,86.42,79,0.6000000000000001,0.8
2006,1,8,4,30,0,0,0,-13.600000000000001,-11.9,1004,87.41,84,0.5,0.8
2006,1,8,5,30,0,0,0,-13.700000000000001,-12,1004,87.09,99,0.4,0.8
2006,1,8,6,30,0,0,0,-13.9,-12.100000000000001,1005,86.22,120,0.30000000000000004,0.8
2006,1,8,7,30,0,0,0,-13.9,-12.200000000000001,1006,86.95,234,0.2,0.8
2006,1,8,8,30,79,38,46,-14.200000000000001,-12.100000000000001,1007,84.44,172,0.2,0.8
2006,1,8,9,30,66,89,104,-13.700000000000001,-11.4,1008,83.25,176,0.2,0.8
2006,1,8,10,30,305,119,217,-12.600000000000001,-10.4,1008,84.04,340,0.30000000000000004,0.8
2006,1,8,11,30,338,139,265,-11.5,-9.200000000000001,1008,83.41,340,0.30000000000000004,0.8
2006,1,8,12,30,300,148,261,-10.100000000000001,-8.1,1008,85.59,351,0.30000000000000004,0.8
2006,1,8,13,30,177,141,202,-9.1,-7.5,1009,88.18,190,0.30000000000000004,0.8
2006,1,8,14,30,0,59,59,-8.8,-7.6000000000000005,1009,91.12,41,0.30000000000000004,0.8
2006,1,8,15,30,440,56,122,-9.200000000000001,-8.5,1010,94.33,68,0.5,0.8
2006,1,8,16,30,0,0,0,-10.9,-10.200000000000001,1010,94.75,84,0.8,0.8
2006,1,8,17,30,0,0,0,-12.8,-11.5,1010,89.99,94,0.7000000000000001,0.8
2006,1,8,18,30,0,0,0,-13.600000000000001,-11.9,1010,87.23,98,0.5,0.8
2006,1,8,19,30,0,0,0,-12.5,-10.3,1010,84.13,104,0.7000000000000001,0.8
2006,1,8,20,30,0,0,0,-11.5,-9.700000000000001,1010,86.98,99,0.8,0.8
2006,1,8,21,30,0,0,0,-11.100000000000001,-9.5,1010,87.86,89,0.8,0.8
2006,1,8,22,30,0,0,0,-10.9,-9.3,1009,88.21000000000001,80,0.9,0.8
2006,1,8,23,30,0,0,0,-10.700000000000001,-9.1,1008,88.12,73,1.1,0.8
2006,1,9,0,30,0,0,0,-10.5,-8.9,1007,87.92,70,1.1,0.8
2006,1,9,1,30,0,0,0,-10.200000000000001,-8.6,1006,88.19,71,1.2000000000000002,0.8
2006,1,9,2,30,0,0,0,-9.8,-8.200000000000001,1005,88.2,71,1.3,0.8
2006,1,9,3,30,0,0,0,-9.4,-7.7,1003,87.77,70,1.4000000000000001,0.8
2006,1,9,4,30,0,0,0,-8.8,-7.1000000000000005,1002,87.66,70,1.5,0.8
2006,1,9,5,30,0,0,0,-8.1,-6.5,1001,88.39,68,1.5,0.8
2006,1,9,6,30,0,0,0,-7.4,-5.9,1000,89.11,65,1.4000000000000001,0.8
2006,1,9,7,30,0,0,0,-6.800000000000001,-5.5,1000,90.4,63,1.3,0.8
2006,1,9,8,30,0,31,31,-6.4,-5,999,90.07000000000001,58,1.1,0.8
2006,1,9,9,30,322,79,153,-5.800000000000001,-4.4,1000,90.16,46,0.9,0.8
2006,1,9,10,30,528,126,297,-5.1000000000000005,-3.8000000000000003,1000,90.60000000000001,25,0.7000000000000001,0.8
2006,1,9,11,30,0,128,128,-4.3,-3,1001,90.64,173,0.7000000000000001,0.8
2006,1,9,12,30,0,28,28,-3.6,-2.5,1001,92.15,322,0.9,0.8
2006,1,9,13,30,0,62,62,-3.1,-2.1,1003,92.96000000000001,303,1,0.8
2006,1,9,14,30,0,26,26,-2.8000000000000003,-2.1,1005,95.11,288,1,0.8
2006,1,9,15,30,0,40,40,-2.9000000000000004,-2.5,1007,96.99000000000001,277,1,0.8
2006,1,9,16,30,0,0,0,-3.6,-3,1008,95.84,274,1,0.8
2006,1,9,17,30,0,0,0,-4.1000000000000005,-3.6,1010,96.19,270,0.9,0.8
2006,1,9,18,30,0,0,0,-4.9,-4,1011,93.56,267,0.8,0.8
2006,1,9,19,30,0,0,0,-5.800000000000001,-4.7,1012,92,268,0.8,0.8
2006,1,9,20,30,0,0,0,-5.6000000000000005,-4.800000000000001,1013,93.84,275,0.9,0.8
2006,1,9,21,30,0,0,0,-6,-5.7,1014,97.82000000000001,280,0.8,0.8
2006,1,9,22,30,0,0,0,-7.7,-7,1014,94.71000000000001,286,0.8,0.8
2006,1,9,23,30,0,0,0,-8.6,-8,1015,95.17,292,0.8,0.8
2006,1,10,0,30,0,0,0,-9.9,-9.3,1016,95.36,297,0.7000000000000001,0.8
2006,1,10,1,30,0,0,0,-11.5,-10.600000000000001,1017,93.29,301,0.6000000000000001,0.8
2006,1,10,2,30,0,0,0,-12.700000000000001,-11.3,1017,89.38,305,0.5,0.8
2006,1,10,3,30,0,0,0,-13.100000000000001,-11.600000000000001,1018,88.82000000000001,304,0.5,0.8
2006,1,10,4,30,0,0,0,-13.4,-12.100000000000001,1018,89.91,297,0.5,0.8
2006,1,10,5,30,0,0,0,-14.4,-12.9,1019,88.8,287,0.7000000000000001,0.8
2006,1,10,6,30,0,0,0,-15.100000000000001,-13.4,1019,87.10000000000001,281,0.7000000000000001,0.8
2006,1,10,7,30,0,0,0,-15.5,-13,1020,81.69,275,0.6000000000000001,0.8
2006,1,10,8,30,494,34,88,-14.4,-10.9,1020,75.29,268,0.6000000000000001,0.8
2006,1,10,9,30,722,56,224,-10.9,-8.200000000000001,1020,80.69,259,0.7000000000000001,0.8
2006,1,10,10,30,2,114,115,-8.5,-6.300000000000001,1020,84.49,245,0.7000000000000001,0.8
2006,1,10,11,30,142,159,213,-6.7,-4.7,1020,86,231,0.7000000000000001,0.8
2006,1,10,12,30,871,74,408,-4.800000000000001,-3.2,1019,88.66,224,0.8,0.8
2006,1,10,13,30,37,136,149,-3.4000000000000004,-2.2,1019,91.55,224,0.9,0.8
2006,1,10,14,30,0,67,67,-2.6,-1.9000000000000001,1019,94.63,223,1,0.8
2006,1,10,15,30,25,56,60,-2.7,-2.6,1019,99.04,222,0.9,0.8
2006,1,10,16,30,205,12,16,-4.1000000000000005,-4,1019,99.41,219,0.8,0.8
2006,1,10,17,30,0,0,0,-5.6000000000000005,-4.9,1019,95.10000000000001,216,0.9,0.8
2006,1,10,18,30,0,0,0,-5.9,-5.1000000000000005,1018,93.82000000000001,215,0.9,0.8
2006,1,10,19,30,0,0,0,-6.7,-6.2,1018,96.41,215,0.9,0.75
2006,1,10,20,30,0,0,0,-7.5,-6.9,1017,95.78,213,0.8,0.75
2006,1,10,21,30,0,0,0,-8.200000000000001,-7.2,1017,92.79,208,0.7000000000000001,0.75
2006,1,10,22,30,0,0,0,-8.3,-7.300000000000001,1016,92.75,201,0.7000000000000001,0.75
2006,1,10,23,30,0,0,0,-8.4,-7.300000000000001,1015,91.69,197,0.6000000000000001,0.75
2006,1,11,0,30,0,0,0,-8.5,-7,1015,89.38,193,0.6000000000000001,0.75
2006,1,11,1,30,0,0,0,-7.9,-6.5,1014,89.83,172,0.5,0.75
2006,1,11,2,30,0,0,0,-7.4,-6.4,1013,92.47,147,0.5,0.75
2006,1,11,3,30,0,0,0,-7.5,-6,1012,89.02,145,0.5,0.75
2006,1,11,4,30,0,0,0,-6.5,-5,1012,89.2,155,0.5,0.75
2006,1,11,5,30,0,0,0,-5.300000000000001,-3.8000000000000003,1011,89.62,163,0.5,0.75
2006,1,11,6,30,0,0,0,-4.1000000000000005,-2.3000000000000003,1010,87.64,166,0.5,0.75
2006,1,11,7,30,0,0,0,-1.9000000000000001,-0.6000000000000001,1009,90.62,165,0.5,0.75
2006,1,11,8,30,0,29,29,-0.2,0.30000000000000004,1009,96.74000000000001,160,0.6000000000000001,0.75
2006,1,11,9,30,0,43,43,0,0.5,1008,96.78,149,0.6000000000000001,0.75
2006,1,11,10,30,0,69,69,0.1,0.5,1007,97.4,137,0.6000000000000001,0.75
2006,1,11,11,30,0,40,40,0.2,0.6000000000000001,1005,97.14,132,0.8,0.75
2006,1,11,12,30,4,136,137,0.2,0.6000000000000001,1004,97.27,131,0.9,0.75
2006,1,11,13,30,0,15,15,0.2,0.6000000000000001,1003,97.26,130,0.8,0.75
2006,1,11,14,30,0,46,46,0.2,0.6000000000000001,1003,97.42,128,0.7000000000000001,0.75
2006,1,11,15,30,0,14,14,0.2,0.6000000000000001,1002,97.45,130,0.6000000000000001,0.75
2006,1,11,16,30,0,3,3,0.30000000000000004,0.7000000000000001,1002,97.11,149,0.6000000000000001,0.75
2006,1,11,17,30,0,0,0,0.4,0.7000000000000001,1001,97.56,167,0.6000000000000001,0.75
2006,1,11,18,30,0,0,0,0.4,0.7000000000000001,1001,97.98,171,0.5,0.75
2006,1,11,19,30,0,0,0,0.4,0.7000000000000001,999,98.08,170,0.5,0.65
2006,1,11,20,30,0,0,0,0.4,0.7000000000000001,998,97.89,182,0.5,0.65
2006,1,11,21,30,0,0,0,0.4,0.7000000000000001,997,97.74000000000001,208,0.6000000000000001,0.65
2006,1,11,22,30,0,0,0,0.4,0.7000000000000001,997,97.68,239,0.6000000000000001,0.65
2006,1,11,23,30,0,0,0,0.30000000000000004,0.6000000000000001,997,98.09,253,0.8,0.65
2006,1,12,0,30,0,0,0,0.30000000000000004,0.6000000000000001,997,97.58,252,1,0.65
2006,1,12,1,30,0,0,0,0.2,0.6000000000000001,998,97.41,250,1.2000000000000002,0.65
2006,1,12,2,30,0,0,0,0.2,0.6000000000000001,999,97.39,247,1.3,0.65
2006,1,12,3,30,0,0,0,0.2,0.6000000000000001,999,97.28,243,1.3,0.65
2006,1,12,4,30,0,0,0,0.2,0.6000000000000001,1000,97.35000000000001,243,1.3,0.65
2006,1,12,5,30,0,0,0,0.2,0.6000000000000001,1000,97.41,242,1.2000000000000002,0.65
2006,1,12,6,30,0,0,0,0.2,0.6000000000000001,1001,97.32000000000001,237,1.1,0.65
2006,1,12,7,30,0,0,0,0.2,0.6000000000000001,1001,97.24000000000001,232,1.1,0.65
2006,1,12,8,30,0,24,24,0.2,0.6000000000000001,1002,97.28,227,1.1,0.65
